location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Malta,MLT,2021-08-02,762832,400760,385049,,2415,2278,148.25,77.88,74.83,,4427
Malta,MLT,2021-08-03,765417,401644,387400,,2585,2111,148.75,78.06,75.29,,4103
Malta,MLT,2021-08-04,767831,402373,389610,,2414,2326,149.22,78.2,75.72,,4520
Malta,MLT,2021-08-05,770496,403261,392100,,2665,2120,149.74,78.37,76.2,,4120
Malta,MLT,2021-08-06,773225,404049,394589,,2729,2139,150.27,78.52,76.68,,4157
Malta,MLT,2021-08-07,774250,404419,395537,,1025,2062,150.47,78.59,76.87,,4007
Malta,MLT,2021-08-08,774907,404461,396160,,657,2070,150.59,78.6,76.99,,4023
Malta,MLT,2021-08-09,777181,405073,398128,,2274,2050,151.04,78.72,77.37,,3984
Malta,MLT,2021-08-10,778936,405723,399769,,1755,1931,151.38,78.85,77.69,,3753
Malta,MLT,2021-08-11,780770,406414,401390,,1834,1848,151.73,78.98,78.01,,3591
Malta,MLT,2021-08-12,782600,407171,403015,,1830,1729,152.09,79.13,78.32,,3360
Malta,MLT,2021-08-13,783983,407679,404213,,1383,1537,152.36,79.23,78.55,,2987
Malta,MLT,2021-08-14,784626,407948,404679,,643,1482,152.48,79.28,78.65,,2880
Malta,MLT,2021-08-15,784729,407985,404760,,103,1403,152.5,79.29,78.66,,2727
Malta,MLT,2021-08-16,786015,408546,405578,,1286,1262,152.75,79.4,78.82,,2453
Malta,MLT,2021-08-17,787194,409095,406325,,1179,1180,152.98,79.5,78.96,,2293
Malta,MLT,2021-08-18,788292,409498,407154,,1098,1075,153.2,79.58,79.13,,2089
Malta,MLT,2021-08-19,789540,410087,408010,,1248,991,153.44,79.7,79.29,,1926
Malta,MLT,2021-08-20,790833,410650,408885,,1293,979,153.69,79.81,79.46,,1903
Malta,MLT,2021-08-21,791240,410856,409136,,407,945,153.77,79.85,79.51,,1837
Malta,MLT,2021-08-22,791292,410884,409183,,52,938,153.78,79.85,79.52,,1823
Malta,MLT,2021-08-23,792173,411306,409969,,881,880,153.95,79.93,79.67,,1710
Malta,MLT,2021-08-24,793015,411748,410532,,842,832,154.11,80.02,79.78,,1617
Malta,MLT,2021-08-25,793866,412239,411046,,851,796,154.28,80.11,79.88,,1547
Mauritania,MRT,2021-03-26,0,0,,,,,0.0,0.0,,,
Mauritania,MRT,2021-03-27,,,,,,228,,,,,49
Mauritania,MRT,2021-03-28,,,,,,228,,,,,49
Mauritania,MRT,2021-03-29,,,,,,228,,,,,49
Mauritania,MRT,2021-03-30,,,,,,228,,,,,49
Mauritania,MRT,2021-03-31,,,,,,228,,,,,49
Mauritania,MRT,2021-04-01,1366,1366,,,,228,0.03,0.03,,,49
Mauritania,MRT,2021-04-02,,,,,,227,,,,,49
Mauritania,MRT,2021-04-03,,,,,,226,,,,,49
Mauritania,MRT,2021-04-04,,,,,,226,,,,,49
Mauritania,MRT,2021-04-05,,,,,,225,,,,,48
Mauritania,MRT,2021-04-06,,,,,,225,,,,,48
Mauritania,MRT,2021-04-07,,,,,,224,,,,,48
Mauritania,MRT,2021-04-08,2930,2930,,,,223,0.06,0.06,,,48
Mauritania,MRT,2021-04-09,,,,,,250,,,,,54
Mauritania,MRT,2021-04-10,,,,,,277,,,,,60
Mauritania,MRT,2021-04-11,,,,,,304,,,,,65
Mauritania,MRT,2021-04-12,,,,,,330,,,,,71
Mauritania,MRT,2021-04-13,,,,,,357,,,,,77
Mauritania,MRT,2021-04-14,,,,,,384,,,,,83
Mauritania,MRT,2021-04-15,,,,,,411,,,,,88
Mauritania,MRT,2021-04-16,,,,,,411,,,,,88
Mauritania,MRT,2021-04-17,,,,,,411,,,,,88
Mauritania,MRT,2021-04-18,7038,7038,,,,411,0.15,0.15,,,88
Mauritania,MRT,2021-04-19,,,,,,411,,,,,88
Mauritania,MRT,2021-04-20,,,,,,411,,,,,88
Mauritania,MRT,2021-04-21,,,,,,411,,,,,88
Mauritania,MRT,2021-04-22,,,,,,411,,,,,88
Mauritania,MRT,2021-04-23,,,,,,411,,,,,88
Mauritania,MRT,2021-04-24,,,,,,411,,,,,88
Mauritania,MRT,2021-04-25,,,,,,411,,,,,88
Mauritania,MRT,2021-04-26,,,,,,411,,,,,88
Mauritania,MRT,2021-04-27,,,,,,411,,,,,88
Mauritania,MRT,2021-04-28,,,,,,411,,,,,88
Mauritania,MRT,2021-04-29,,,,,,411,,,,,88
Mauritania,MRT,2021-04-30,,,,,,411,,,,,88
Mauritania,MRT,2021-05-01,,,,,,411,,,,,88
Mauritania,MRT,2021-05-02,,,,,,411,,,,,88
Mauritania,MRT,2021-05-03,,,,,,411,,,,,88
Mauritania,MRT,2021-05-04,,,,,,411,,,,,88
Mauritania,MRT,2021-05-05,,,,,,411,,,,,88
Mauritania,MRT,2021-05-06,,,,,,411,,,,,88
Mauritania,MRT,2021-05-07,,,,,,411,,,,,88
Mauritania,MRT,2021-05-08,,,,,,411,,,,,88
Mauritania,MRT,2021-05-09,15661,15661,,,,411,0.34,0.34,,,88
Mauritania,MRT,2021-05-10,,,,,,472,,,,,102
Mauritania,MRT,2021-05-11,,,,,,533,,,,,115
Mauritania,MRT,2021-05-12,,,,,,595,,,,,128
Mauritania,MRT,2021-05-13,,,,,,656,,,,,141
Mauritania,MRT,2021-05-14,,,,,,717,,,,,154
Mauritania,MRT,2021-05-15,,,,,,779,,,,,168
Mauritania,MRT,2021-05-16,,,,,,840,,,,,181
Mauritania,MRT,2021-05-17,,,,,,840,,,,,181
Mauritania,MRT,2021-05-18,,,,,,840,,,,,181
Mauritania,MRT,2021-05-19,,,,,,840,,,,,181
Mauritania,MRT,2021-05-20,,,,,,840,,,,,181
Mauritania,MRT,2021-05-21,25741,19468,6273,,,840,0.55,0.42,0.13,,181
Mauritania,MRT,2021-05-22,,,,,,909,,,,,195
Mauritania,MRT,2021-05-23,28382,22109,6273,,,977,0.61,0.48,0.13,,210
Mauritania,MRT,2021-05-24,,,,,,876,,,,,188
Mauritania,MRT,2021-05-25,,,,,,774,,,,,166
Mauritania,MRT,2021-05-26,28770,22360,6410,,,673,0.62,0.48,0.14,,145
Mauritania,MRT,2021-05-27,,,,,,797,,,,,171
Mauritania,MRT,2021-05-28,,,,,,922,,,,,198
Mauritania,MRT,2021-05-29,,,,,,978,,,,,210
Mauritania,MRT,2021-05-30,,,,,,1034,,,,,222
Mauritania,MRT,2021-05-31,37331,30561,6770,,,1260,0.8,0.66,0.15,,271
Mauritania,MRT,2021-06-01,,,,,,1354,,,,,291
Mauritania,MRT,2021-06-02,,,,,,1447,,,,,311
Mauritania,MRT,2021-06-03,,,,,,1315,,,,,283
Mauritania,MRT,2021-06-04,,,,,,1182,,,,,254
Mauritania,MRT,2021-06-05,,,,,,1050,,,,,226
Mauritania,MRT,2021-06-06,,,,,,917,,,,,197
Mauritania,MRT,2021-06-07,,,,,,784,,,,,169
Mauritania,MRT,2021-06-08,43607,,,,,784,0.94,,,,169
Mauritania,MRT,2021-06-09,,,,,,745,,,,,160
Mauritania,MRT,2021-06-10,44628,37726,6902,,,706,0.96,0.81,0.15,,152
Mauritania,MRT,2021-06-11,,,,,,668,,,,,144
Mauritania,MRT,2021-06-12,,,,,,630,,,,,135
Mauritania,MRT,2021-06-13,,,,,,592,,,,,127
Mauritania,MRT,2021-06-14,46703,39801,6902,,,554,1.0,0.86,0.15,,119
Mauritania,MRT,2021-06-15,49235,42333,6902,,2532,804,1.06,0.91,0.15,,173
Mauritania,MRT,2021-06-16,,,,,,2394,,,,,515
Mauritania,MRT,2021-06-17,,,,,,3984,,,,,857
Mauritania,MRT,2021-06-18,,,,,,5573,,,,,1199
Mauritania,MRT,2021-06-19,,,,,,7162,,,,,1540
Mauritania,MRT,2021-06-20,,,,,,8751,,,,,1882
Mauritania,MRT,2021-06-21,,,,,,10340,,,,,2224
Mauritania,MRT,2021-06-22,,,,,,11641,,,,,2504
Mauritania,MRT,2021-06-23,142362,135460,6902,,,11641,3.06,2.91,0.15,,2504
Mauritania,MRT,2021-06-24,,,,,,10360,,,,,2228
Mauritania,MRT,2021-06-25,,,,,,9079,,,,,1953
Mauritania,MRT,2021-06-26,,,,,,7798,,,,,1677
Mauritania,MRT,2021-06-27,,,,,,6517,,,,,1402
Mauritania,MRT,2021-06-28,,,,,,5236,,,,,1126
Mauritania,MRT,2021-06-29,,,,,,3955,,,,,851
Mauritania,MRT,2021-06-30,161082,152224,8858,,,2674,3.46,3.27,0.19,,575
Mauritania,MRT,2021-07-01,,,,,,2597,,,,,559
Mauritania,MRT,2021-07-02,,,,,,2519,,,,,542
Mauritania,MRT,2021-07-03,,,,,,2441,,,,,525
Mauritania,MRT,2021-07-04,,,,,,2363,,,,,508
Mauritania,MRT,2021-07-05,171733,160481,11252,,,2286,3.69,3.45,0.24,,492
Mauritania,MRT,2021-07-06,,,,,,2110,,,,,454
Mauritania,MRT,2021-07-07,174628,163150,11478,,,1935,3.76,3.51,0.25,,416
Mauritania,MRT,2021-07-08,,,,,,1680,,,,,361
Mauritania,MRT,2021-07-09,,,,,,1424,,,,,306
Mauritania,MRT,2021-07-10,,,,,,1169,,,,,251
Mauritania,MRT,2021-07-11,,,,,,913,,,,,196
Mauritania,MRT,2021-07-12,176337,164213,12124,,,658,3.79,3.53,0.26,,142
Mauritania,MRT,2021-07-13,178928,166277,12651,,2591,821,3.85,3.58,0.27,,177
Mauritania,MRT,2021-07-14,,,,,,880,,,,,189
Mauritania,MRT,2021-07-15,182642,169595,13047,,,1096,3.93,3.65,0.28,,236
Mauritania,MRT,2021-07-16,,,,,,1277,,,,,275
Mauritania,MRT,2021-07-17,,,,,,1458,,,,,314
Mauritania,MRT,2021-07-18,,,,,,1639,,,,,352
Mauritania,MRT,2021-07-19,189076,174957,14119,,,1820,4.07,3.76,0.3,,391
Mauritania,MRT,2021-07-20,,,,,,1503,,,,,323
Mauritania,MRT,2021-07-21,,,,,,1292,,,,,278
Mauritania,MRT,2021-07-22,,,,,,1080,,,,,232
Mauritania,MRT,2021-07-23,,,,,,904,,,,,194
Mauritania,MRT,2021-07-24,190950,176294,14656,,,727,4.11,3.79,0.32,,156
Mauritania,MRT,2021-07-25,,,,,,579,,,,,125
Mauritania,MRT,2021-07-26,192094,177259,14835,,,431,4.13,3.81,0.32,,93
Mauritania,MRT,2021-07-27,,,,,,458,,,,,99
Mauritania,MRT,2021-07-28,,,,,,484,,,,,104
Mauritania,MRT,2021-07-29,193776,178483,15293,,,511,4.17,3.84,0.33,,110
Mauritania,MRT,2021-07-30,,,,,,1188,,,,,256
Mauritania,MRT,2021-07-31,,,,,,1864,,,,,401
Mauritania,MRT,2021-08-01,,,,,,2513,,,,,540
Mauritania,MRT,2021-08-02,,,,,,3162,,,,,680
Mauritania,MRT,2021-08-03,219338,200929,18409,,,3812,4.72,4.32,0.4,,820
Mauritania,MRT,2021-08-04,,,,,,4065,,,,,874
Mauritania,MRT,2021-08-05,224000,205245,18755,,,4318,4.82,4.41,0.4,,929
Mauritania,MRT,2021-08-06,,,,,,4037,,,,,868
Mauritania,MRT,2021-08-07,,,,,,3755,,,,,808
Mauritania,MRT,2021-08-08,,,,,,3474,,,,,747
Mauritania,MRT,2021-08-09,236578,215782,20796,,,3193,5.09,4.64,0.45,,687
Mauritania,MRT,2021-08-10,,,,,,2751,,,,,592
Mauritania,MRT,2021-08-11,,,,,,2706,,,,,582
Mauritania,MRT,2021-08-12,242626,221081,21545,,,2661,5.22,4.75,0.46,,572
Mauritania,MRT,2021-08-13,,,,,,2594,,,,,558
Mauritania,MRT,2021-08-14,,,,,,2527,,,,,543
Mauritania,MRT,2021-08-15,,,,,,2461,,,,,529
Mauritania,MRT,2021-08-16,253336,,,,,2394,5.45,,,,515
Mauritania,MRT,2021-08-17,,,,,,2123,,,,,457
Mauritania,MRT,2021-08-18,,,,,,1851,,,,,398
Mauritania,MRT,2021-08-19,,,,,,1580,,,,,340
Mauritania,MRT,2021-08-20,,,,,,1214,,,,,261
Mauritania,MRT,2021-08-21,,,,,,849,,,,,183
Mauritania,MRT,2021-08-22,,,,,,483,,,,,104
Mauritania,MRT,2021-08-23,254155,228536,25619,,,117,5.47,4.92,0.55,,25
Mauritius,MUS,2021-01-25,0,0,,,,,0.0,0.0,,,
Mauritius,MUS,2021-01-26,,,,,,30,,,,,24
Mauritius,MUS,2021-01-27,,,,,,30,,,,,24
Mauritius,MUS,2021-01-28,,,,,,30,,,,,24
Mauritius,MUS,2021-01-29,,,,,,30,,,,,24
Mauritius,MUS,2021-01-30,,,,,,30,,,,,24
Mauritius,MUS,2021-01-31,,,,,,30,,,,,24
Mauritius,MUS,2021-02-01,207,207,,,,30,0.02,0.02,,,24
Mauritius,MUS,2021-02-02,,,,,,58,,,,,46
Mauritius,MUS,2021-02-03,,,,,,86,,,,,68
Mauritius,MUS,2021-02-04,,,,,,114,,,,,90
Mauritius,MUS,2021-02-05,,,,,,143,,,,,112
Mauritius,MUS,2021-02-06,,,,,,171,,,,,134
Mauritius,MUS,2021-02-07,,,,,,199,,,,,156
Mauritius,MUS,2021-02-08,,,,,,227,,,,,178
Mauritius,MUS,2021-02-09,,,,,,227,,,,,178
Mauritius,MUS,2021-02-10,,,,,,227,,,,,178
Mauritius,MUS,2021-02-11,,,,,,227,,,,,178
Mauritius,MUS,2021-02-12,,,,,,227,,,,,178
Mauritius,MUS,2021-02-13,,,,,,227,,,,,178
Mauritius,MUS,2021-02-14,,,,,,227,,,,,178
Mauritius,MUS,2021-02-15,,,,,,227,,,,,178
Mauritius,MUS,2021-02-16,,,,,,227,,,,,178
Mauritius,MUS,2021-02-17,3843,3843,,,,227,0.3,0.3,,,178
Mauritius,MUS,2021-02-18,,,,,,658,,,,,517
Mauritius,MUS,2021-02-19,,,,,,1089,,,,,856
Mauritius,MUS,2021-02-20,,,,,,1519,,,,,1194
Mauritius,MUS,2021-02-21,,,,,,1950,,,,,1533
Mauritius,MUS,2021-02-22,,,,,,2381,,,,,1872
Mauritius,MUS,2021-02-23,,,,,,2812,,,,,2211
Mauritius,MUS,2021-02-24,,,,,,3242,,,,,2549
Mauritius,MUS,2021-02-25,,,,,,3242,,,,,2549
Mauritius,MUS,2021-02-26,,,,,,3242,,,,,2549
Mauritius,MUS,2021-02-27,,,,,,3242,,,,,2549
Mauritius,MUS,2021-02-28,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-01,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-02,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-03,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-04,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-05,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-06,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-07,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-08,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-09,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-10,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-11,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-12,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-13,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-14,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-15,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-16,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-17,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-18,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-19,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-20,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-21,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-22,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-23,,,,,,3242,,,,,2549
Mauritius,MUS,2021-03-24,117323,117323,,,,3242,9.23,9.23,,,2549
Mauritius,MUS,2021-03-25,,,,,,3080,,,,,2422
Mauritius,MUS,2021-03-26,,,,,,2918,,,,,2294
Mauritius,MUS,2021-03-27,,,,,,2756,,,,,2167
Mauritius,MUS,2021-03-28,,,,,,2594,,,,,2040
Mauritius,MUS,2021-03-29,,,,,,2433,,,,,1913
Mauritius,MUS,2021-03-30,,,,,,2271,,,,,1786
Mauritius,MUS,2021-03-31,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-01,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-02,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-03,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-04,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-05,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-06,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-07,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-08,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-09,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-10,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-11,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-12,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-13,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-14,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-15,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-16,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-17,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-18,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-19,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-20,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-21,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-22,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-23,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-24,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-25,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-26,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-27,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-28,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-29,,,,,,2109,,,,,1658
Mauritius,MUS,2021-04-30,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-01,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-02,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-03,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-04,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-05,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-06,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-07,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-08,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-09,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-10,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-11,,,,,,2109,,,,,1658
Mauritius,MUS,2021-05-12,220646,212182,8464,,,2109,17.35,16.68,0.67,,1658
Mauritius,MUS,2021-05-13,,,,,,3162,,,,,2486
Mauritius,MUS,2021-05-14,,,,,,4215,,,,,3314
Mauritius,MUS,2021-05-15,,,,,,5269,,,,,4143
Mauritius,MUS,2021-05-16,,,,,,6322,,,,,4971
Mauritius,MUS,2021-05-17,,,,,,7375,,,,,5799
Mauritius,MUS,2021-05-18,,,,,,8429,,,,,6628
Mauritius,MUS,2021-05-19,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-20,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-21,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-22,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-23,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-24,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-25,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-26,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-27,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-28,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-29,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-30,,,,,,9482,,,,,7456
Mauritius,MUS,2021-05-31,400801,232673,168128,,,9482,31.52,18.3,13.22,,7456
Mauritius,MUS,2021-06-01,,,,,,9099,,,,,7155
Mauritius,MUS,2021-06-02,,,,,,8717,,,,,6854
Mauritius,MUS,2021-06-03,,,,,,8335,,,,,6554
Mauritius,MUS,2021-06-04,,,,,,7952,,,,,6253
Mauritius,MUS,2021-06-05,,,,,,7570,,,,,5952
Mauritius,MUS,2021-06-06,,,,,,7188,,,,,5652
Mauritius,MUS,2021-06-07,,,,,,6805,,,,,5351
Mauritius,MUS,2021-06-08,455242,247673,207569,,,6805,35.8,19.47,16.32,,5351
Mauritius,MUS,2021-06-09,,,,,,7543,,,,,5931
Mauritius,MUS,2021-06-10,,,,,,8280,,,,,6511
Mauritius,MUS,2021-06-11,,,,,,9018,,,,,7091
Mauritius,MUS,2021-06-12,,,,,,9756,,,,,7671
Mauritius,MUS,2021-06-13,,,,,,10493,,,,,8251
Mauritius,MUS,2021-06-14,,,,,,11231,,,,,8831
Mauritius,MUS,2021-06-15,,,,,,11968,,,,,9411
Mauritius,MUS,2021-06-16,,,,,,11968,,,,,9411
Mauritius,MUS,2021-06-17,,,,,,11968,,,,,9411
Mauritius,MUS,2021-06-18,,,,,,11968,,,,,9411
Mauritius,MUS,2021-06-19,,,,,,11968,,,,,9411
Mauritius,MUS,2021-06-20,598863,380362,218501,,,11968,47.09,29.91,17.18,,9411
Mauritius,MUS,2021-06-21,,,,,,14119,,,,,11102
Mauritius,MUS,2021-06-22,,,,,,16269,,,,,12792
Mauritius,MUS,2021-06-23,,,,,,18420,,,,,14484
Mauritius,MUS,2021-06-24,706948,486034,220914,,,20570,55.59,38.22,17.37,,16174
Mauritius,MUS,2021-06-25,,,,,,20405,,,,,16045
Mauritius,MUS,2021-06-26,,,,,,20239,,,,,15914
Mauritius,MUS,2021-06-27,,,,,,20074,,,,,15784
Mauritius,MUS,2021-06-28,,,,,,17758,,,,,13963
Mauritius,MUS,2021-06-29,,,,,,15442,,,,,12142
Mauritius,MUS,2021-06-30,,,,,,13126,,,,,10321
Mauritius,MUS,2021-07-01,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-02,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-03,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-04,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-05,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-06,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-07,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-08,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-09,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-10,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-11,,,,,,10810,,,,,8500
Mauritius,MUS,2021-07-12,901530,596255,305275,,,10810,70.89,46.88,24.0,,8500
Mauritius,MUS,2021-07-13,,,,,,12110,,,,,9522
Mauritius,MUS,2021-07-14,,,,,,13410,,,,,10544
Mauritius,MUS,2021-07-15,,,,,,14710,,,,,11567
Mauritius,MUS,2021-07-16,,,,,,16010,,,,,12589
Mauritius,MUS,2021-07-17,,,,,,17310,,,,,13611
Mauritius,MUS,2021-07-18,,,,,,18610,,,,,14633
Mauritius,MUS,2021-07-19,1040903,608103,432800,,,19910,81.85,47.82,34.03,,15655
Mauritius,MUS,2021-07-20,,,,,,18626,,,,,14646
Mauritius,MUS,2021-07-21,,,,,,17341,,,,,13635
Mauritius,MUS,2021-07-22,,,,,,16057,,,,,12626
Mauritius,MUS,2021-07-23,,,,,,14772,,,,,11615
Mauritius,MUS,2021-07-24,1095494,613134,482360,,,13487,86.14,48.21,37.93,,10605
Mauritius,MUS,2021-07-25,,,,,,14999,,,,,11794
Mauritius,MUS,2021-07-26,1156482,634013,522469,,,16511,90.94,49.85,41.08,,12983
Mauritius,MUS,2021-07-27,,,,,,16401,,,,,12896
Mauritius,MUS,2021-07-28,,,,,,16291,,,,,12810
Mauritius,MUS,2021-07-29,,,,,,16182,,,,,12724
Mauritius,MUS,2021-07-30,,,,,,16072,,,,,12638
Mauritius,MUS,2021-07-31,,,,,,15962,,,,,12551
Mauritius,MUS,2021-08-01,,,,,,13055,,,,,10265
Mauritius,MUS,2021-08-02,,,,,,10149,,,,,7980
Mauritius,MUS,2021-08-03,1237673,683642,554031,,,10149,97.32,53.76,43.56,,7980
Mauritius,MUS,2021-08-04,,,,,,10114,,,,,7953
Mauritius,MUS,2021-08-05,,,,,,10079,,,,,7925
Mauritius,MUS,2021-08-06,,,,,,10043,,,,,7897
Mauritius,MUS,2021-08-07,,,,,,10008,,,,,7869
Mauritius,MUS,2021-08-08,,,,,,9973,,,,,7842
Mauritius,MUS,2021-08-09,1297090,720910,576180,,,9938,101.99,56.69,45.31,,7814
Mauritius,MUS,2021-08-10,,,,,,10336,,,,,8127
Mauritius,MUS,2021-08-11,,,,,,10769,,,,,8468
Mauritius,MUS,2021-08-12,,,,,,11202,,,,,8808
Mauritius,MUS,2021-08-13,,,,,,11635,,,,,9149
Mauritius,MUS,2021-08-14,,,,,,12068,,,,,9489
Mauritius,MUS,2021-08-15,,,,,,12501,,,,,9830
Mauritius,MUS,2021-08-16,,,,,,12934,,,,,10170
Mauritius,MUS,2021-08-17,,,,,,12934,,,,,10170
Mauritius,MUS,2021-08-18,,,,,,12934,,,,,10170
Mauritius,MUS,2021-08-19,1426429,768234,658195,,,12934,112.16,60.41,51.75,,10170
Mauritius,MUS,2021-08-20,,,,,,12755,,,,,10029
Mauritius,MUS,2021-08-21,,,,,,12575,,,,,9888
Mauritius,MUS,2021-08-22,,,,,,12396,,,,,9747
Mauritius,MUS,2021-08-23,,,,,,12216,,,,,9606
Mauritius,MUS,2021-08-24,,,,,,12037,,,,,9465
Mauritius,MUS,2021-08-25,1496498,791795,704703,,,11858,117.67,62.26,55.41,,9324
Mexico,MEX,2020-12-24,2924,2924,,,,,0.0,0.0,,,
Mexico,MEX,2020-12-25,,,,,,1300,,,,,10
Mexico,MEX,2020-12-26,,,,,,1300,,,,,10
Mexico,MEX,2020-12-27,6824,6824,,,,1300,0.01,0.01,,,10
Mexico,MEX,2020-12-28,9579,9579,,,2755,1664,0.01,0.01,,,13
Mexico,MEX,2020-12-29,18529,18529,,,8950,3121,0.01,0.01,,,24
Mexico,MEX,2020-12-30,24998,24998,,,6469,3679,0.02,0.02,,,29
Mexico,MEX,2020-12-31,,,,,,3695,,,,,29
Mexico,MEX,2021-01-01,,,,,,4051,,,,,31
Mexico,MEX,2021-01-02,,,,,,4407,,,,,34
Mexico,MEX,2021-01-03,,,,,,4763,,,,,37
Mexico,MEX,2021-01-04,43960,43960,,,,4912,0.03,0.03,,,38
Mexico,MEX,2021-01-05,48236,48236,,,4276,4244,0.04,0.04,,,33
Mexico,MEX,2021-01-06,53185,53185,,,4949,4027,0.04,0.04,,,31
Mexico,MEX,2021-01-07,58402,58402,,,5217,4230,0.05,0.05,,,33
Mexico,MEX,2021-01-08,67468,67468,,,9066,4984,0.05,0.05,,,39
Mexico,MEX,2021-01-09,74794,74794,,,7326,5488,0.06,0.06,,,43
Mexico,MEX,2021-01-10,81300,81300,,,6506,5876,0.06,0.06,,,46
Mexico,MEX,2021-01-11,87060,87060,,,5760,6157,0.07,0.07,,,48
